SET_SPLIT,CLIENT_ID,AGE,AMOUNT,AMOUNT:Count,AVG_SALARY,GENDER,MOST_COMMON_TRANS_OPERATION,RATIO_AMOUNT_BALANCE:Std,RATIO_MONTHLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:Std,RATIO_YEARLY_AMOUNT_BALANCE:mean,UNEMP_96,MOST_COMMON_TRANS_OPERATION:COLLECTION_FROM_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:CREDIT_IN_CASH,MOST_COMMON_TRANS_OPERATION:OTHER,MOST_COMMON_TRANS_OPERATION:REMITTANCE_TO_OTHER_BANK,MOST_COMMON_TRANS_OPERATION:WITHDRAWAL_IN_CASH,GENDER:F,GENDER:M,MOST_COMMON_TRANS_OPERATION:OTHER_CREDIT_IN_CASH_COLLECTION_FROM_OTHER_BANK,AGE:18-22,AGE:22-27,AGE:27-34,AGE:34-43,AGE:44-57,AGE:58-63,AGE:64-75,AGE:75+,AMOUNT:Count:<49,AMOUNT:Count:50-90,AMOUNT:Count:90-248,AMOUNT:Count:248-301,AMOUNT:Count:301-340,AMOUNT:Count:340-394,AMOUNT:Count:394-433,AMOUNT:Count:433-566,AMOUNT:Count:+566,AMOUNT:<6281,AMOUNT:6281-24871,AMOUNT:24871-40081,AMOUNT:40081-45150,AMOUNT:45150-50220,AMOUNT:50220-70500,AMOUNT:+70500,AVG_SALARY:<8332,AVG_SALARY:8332-9440,AVG_SALARY:9440-9661,AVG_SALARY:9661-9882,AVG_SALARY:9882-10104,AVG_SALARY:10104-12320,AVG_SALARY:+12320,RATIO_AMOUNT_BALANCE:Std:<0.117,RATIO_AMOUNT_BALANCE:Std:0.117-0.443,RATIO_AMOUNT_BALANCE:Std:0.443-0.824,RATIO_AMOUNT_BALANCE:Std:0.824-0.993,RATIO_AMOUNT_BALANCE:Std:+0.993,RATIO_MONTHLY_AMOUNT_BALANCE:Std:<92.136,RATIO_MONTHLY_AMOUNT_BALANCE:Std:92.136-461,RATIO_MONTHLY_AMOUNT_BALANCE:Std:>461,RATIO_YEARLY_AMOUNT_BALANCE:Std:<184.581,RATIO_YEARLY_AMOUNT_BALANCE:Std:>184.581,RATIO_YEARLY_AMOUNT_BALANCE:mean:<0.457,RATIO_YEARLY_AMOUNT_BALANCE:mean:0.457-1.278,RATIO_YEARLY_AMOUNT_BALANCE:mean:+1.278,UNEMP_96:<1.327,UNEMP_96:1.327-2.673,UNEMP_96:2.673-3.121,UNEMP_96:3.121-4.915,UNEMP_96:4.915-6.709,UNEMP_96:+6.709
TRAIN,91,58,36200.0,104,8288,M,WITHDRAWAL_IN_CASH,0.8443281665858865,1.2198272699769581,1.0196619733550254,0.3672483097250697,4.52,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,92,32,26217.0,385,10673,F,WITHDRAWAL_IN_CASH,0.5729331283701281,0.7858502180533512,1.048492384116825,0.23494077829857343,5.44,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,93,73,4182.0,102,8980,M,WITHDRAWAL_IN_CASH,0.5464895327439393,1.2867013660337379,0.7434242771929345,0.8745294855708908,2.21,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,94,51,5250.0,174,9425,M,WITHDRAWAL_IN_CASH,0.34853289418577105,0.7085100448090658,0.9101297393194584,0.44122257053291536,2.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,97,33,61100.0,330,10787,M,WITHDRAWAL_IN_CASH,0.5479254593234704,0.8795942303587521,0.7258506714047142,0.24396002650159757,3.09,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,100,56,48660.0,210,8254,F,WITHDRAWAL_IN_CASH,0.44999433657379745,0.7541276849059364,0.5727642040369958,0.2880875475733023,3.76,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,101,55,8944.5,107,9893,M,WITHDRAWAL_IN_CASH,0.19483462132914026,1.2655765534662056,0.6113466404869228,0.1577851141863373,4.72,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,102,40,8880.0,409,10673,F,WITHDRAWAL_IN_CASH,0.3275027188349829,0.6713618232405962,0.6286079015395583,0.07606236282191432,5.44,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,105,18,3403.0,138,8930,M,WITHDRAWAL_IN_CASH,0.3072139960133608,0.606757776936836,0.6661017344591158,0.12088465245796295,4.2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,106,30,12000.0,60,9893,F,WITHDRAWAL_IN_CASH,0.5343830323862001,2.721511244422768,0.7154353429418208,0.18360601720647043,4.72,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,107,26,36459.0,454,12541,M,REMITTANCE_TO_OTHER_BANK,0.6123087808348555,0.9139155324373337,0.9947238094277765,0.3097065848210829,0.43,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,108,35,45770.0,77,8114,M,WITHDRAWAL_IN_CASH,0.6420601810739143,2.1158599002257548,1.0054309318508283,0.40976642185153284,2.62,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,110,31,24400.0,141,8507,F,WITHDRAWAL_IN_CASH,0.6500034818678483,1.1536221114465575,0.8435946351198024,0.1413850186651601,1.85,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,112,63,35890.0,211,12541,M,WITHDRAWAL_IN_CASH,0.7886660069977756,1.2629670638767703,1.0540334120340094,0.25977758269621626,0.43,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,114,29,67500.0,658,10673,F,REMITTANCE_TO_OTHER_BANK,0.6696177835736836,0.8090699229792606,0.8408826628202485,0.20778221448816733,5.44,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,116,56,26892.0,274,10673,M,REMITTANCE_TO_OTHER_BANK,0.5589878662618103,0.937254657679192,0.7591859054338569,0.16956616044967676,5.44,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,118,76,7700.0,105,8743,M,WITHDRAWAL_IN_CASH,0.437602902357007,1.2890756794913858,0.6678713584545355,0.10908277976619048,2.43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,120,22,64900.0,245,12541,M,WITHDRAWAL_IN_CASH,0.5253984810197956,0.9518085160383521,0.7261804990659633,0.23023382995137684,0.43,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,122,35,46240.0,207,8867,F,WITHDRAWAL_IN_CASH,0.5834222240563471,1.224131985625075,0.8235178721275145,0.18670115062951922,1.21,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,124,31,62700.0,185,8254,M,WITHDRAWAL_IN_CASH,0.4894510223899968,0.8472798748224433,0.5851103656932618,0.19484224526393518,3.76,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,128,25,26648.0,282,8288,F,WITHDRAWAL_IN_CASH,0.5894656940161267,0.831768124220586,1.048591154095461,0.4263683499321636,4.52,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,129,51,10600.0,474,9624,F,REMITTANCE_TO_OTHER_BANK,0.2845567133400441,0.44449667269682624,0.6122238077219603,0.3033812915106608,2.31,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,130,56,34720.0,239,8240,M,WITHDRAWAL_IN_CASH,0.6761418317728296,0.9159744583003705,0.9839019231300797,0.16672785492228823,3.56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,131,21,16920.0,111,8240,F,CREDIT_IN_CASH,0.26389111088167283,3.0291035082612736,0.3259155973632131,0.061765122306938536,3.56,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,132,45,44480.0,209,9198,M,WITHDRAWAL_IN_CASH,0.7960753957102324,1.0643949158866928,0.8438082516545427,0.2516073600258824,4.28,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,136,77,6800.0,136,8743,F,WITHDRAWAL_IN_CASH,0.49915076699033506,1.3873022517578153,0.7755035757021908,0.16618197786874564,2.43,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,137,75,6000.0,102,8441,M,REMITTANCE_TO_OTHER_BANK,0.4976411464299761,1.2321366842467525,0.6050980359044672,0.0839545723301334,4.48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,138,26,11498.0,373,9897,F,WITHDRAWAL_IN_CASH,0.38850533549990185,0.5018395928131701,0.8071166365593666,0.13807812335231667,1.96,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,139,39,34684.5,177,11277,F,WITHDRAWAL_IN_CASH,0.7185828103723488,1.067775289484088,0.9165941573130969,0.2947734974734175,1.44,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,141,73,11200.0,329,8930,M,WITHDRAWAL_IN_CASH,0.4270100574259034,1.1525428582856159,0.7205080406653107,0.19343794123832125,4.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,142,61,10900.0,72,9893,M,WITHDRAWAL_IN_CASH,0.3470143242790465,1.139189714677307,0.40593898975527515,0.15434764375950097,4.72,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,143,20,32288.0,392,8561,M,WITHDRAWAL_IN_CASH,0.8600675042529613,1.0073957749470985,1.0041597243473082,0.261723632542922,1.29,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,144,40,64800.0,244,8403,M,WITHDRAWAL_IN_CASH,0.5251809954943857,0.7272402569691189,0.8382402804384926,0.2479475913463518,5.72,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,145,20,13100.0,90,8743,M,REMITTANCE_TO_OTHER_BANK,0.3020371709745757,1.5005428953959354,0.5354349311241524,0.1791444759381926,2.43,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,146,37,33903.0,108,8930,F,WITHDRAWAL_IN_CASH,0.9306517660515415,1.2013185481505022,1.055459842610465,0.3663866608341719,4.2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,149,50,10600.0,69,8743,M,REMITTANCE_TO_OTHER_BANK,0.4054074764250746,5.816681777054228,0.4054074764250743,0.07087366182490393,2.43,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,150,18,64000.0,147,8507,F,WITHDRAWAL_IN_CASH,0.5595686219060119,1.2995934477564484,0.6609977691064053,0.2819369356281312,1.85,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,151,27,49750.0,331,8541,F,WITHDRAWAL_IN_CASH,0.5163127112244638,0.9013024488883409,1.1412161274719028,0.34006235615791647,2.97,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,152,53,6400.0,272,8843,F,WITHDRAWAL_IN_CASH,0.5211405608291799,0.9081771937979067,0.8591338376878335,0.1044799829100794,3.6,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,154,65,7200.0,66,10673,M,WITHDRAWAL_IN_CASH,0.655106630430675,1.517254730788626,0.847253936953881,0.23846054956164017,5.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,156,68,7350.0,102,9897,F,WITHDRAWAL_IN_CASH,0.540454033888555,1.12651392828396,0.6149647247308112,0.10274059838725505,1.96,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,157,55,33000.0,212,8363,F,WITHDRAWAL_IN_CASH,0.5338315923550563,0.8666035020195408,0.7009347716186786,0.2055578702052304,3.49,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,160,56,64600.0,112,9624,F,WITHDRAWAL_IN_CASH,0.5407016140654001,1.3072982654963923,0.7222098820320211,0.27958172866750697,2.31,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,161,55,14446.0,47,9675,F,WITHDRAWAL_IN_CASH,0.5970172935050329,1.5467896064336697,0.5970172935050325,0.13509940273147708,7.68,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,162,57,24700.0,325,8403,M,WITHDRAWAL_IN_CASH,0.1995576873427141,0.37417204362096623,0.7456772303752386,0.11794365549086468,5.72,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,163,65,8100.0,151,10673,M,WITHDRAWAL_IN_CASH,0.45117668372760156,1.003098734944636,0.5429486028003785,0.13218730377978416,5.44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,165,30,11200.0,23,8620,M,CREDIT_IN_CASH,0.6153798692188969,2.0,1.5139925266498113,0.38958333333333334,1.25,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,167,20,49167.0,98,8965,F,WITHDRAWAL_IN_CASH,0.7118574018894444,1.2654989915981947,0.7978933989765474,0.24671737465459467,8.23,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,168,22,48742.0,66,8991,F,OTHER,0.5302932236032418,0.9655084744066722,0.7366508921184736,0.18811487360832915,2.01,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,169,45,45248.0,240,8965,M,REMITTANCE_TO_OTHER_BANK,0.6815106987148664,0.9217554958020334,0.8265597978175697,0.2880277204345312,8.23,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,171,69,6200.0,349,8541,M,WITHDRAWAL_IN_CASH,0.5261151290467132,0.8580667946575311,0.6776830691804125,0.1049544588641505,2.97,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
TRAIN,173,80,4924.0,113,9104,F,WITHDRAWAL_IN_CASH,0.4456760284069084,2.3556626931109808,0.537643550463782,0.9078171091445427,2.07,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,176,69,11050.0,305,9753,M,WITHDRAWAL_IN_CASH,0.4832427741650487,0.8687489008501509,0.6726793811772639,0.19714940398505432,5.05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,178,38,3468.0,443,11277,M,REMITTANCE_TO_OTHER_BANK,0.3474501242177115,0.5400538146850455,0.7141435603766335,0.11468963067550296,1.44,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,179,18,21200.0,61,9425,M,CREDIT_IN_CASH,0.29603524993750124,17.715440462108642,0.5157633653220781,0.3853218546884826,2.5,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,181,31,10700.0,392,8369,M,WITHDRAWAL_IN_CASH,0.4034174673816015,0.6682704189299675,0.7401920555311369,0.14942484667219025,5.88,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,183,20,9900.0,195,12541,F,WITHDRAWAL_IN_CASH,0.4289720542125197,1.1529645810721307,0.7396944892363856,0.11143726098907347,0.43,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,185,44,20595.0,333,8909,M,WITHDRAWAL_IN_CASH,0.6807470836052545,0.981022728062141,0.859172876577461,0.2599685527225027,5.56,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,186,37,21114.0,316,8369,F,WITHDRAWAL_IN_CASH,0.30302059266010783,0.39093082938991214,0.8720139969096946,0.20045486919335648,2.31,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
TRAIN,187,56,14560.0,204,8757,M,WITHDRAWAL_IN_CASH,0.38315567484700197,0.9112065674003369,0.5136797945988266,0.3200929345004177,3.95,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
TRAIN,188,38,8430.0,48,9624,M,WITHDRAWAL_IN_CASH,0.5680284818516061,256.7552033206783,0.742286400519554,0.5595113718556618,2.31,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
TRAIN,189,79,6918.0,92,9622,M,WITHDRAWAL_IN_CASH,0.4608256361176942,1.6945480421460777,0.5593008343369632,0.13213842925644337,0.59,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
TRAIN,190,51,36822.0,259,9065,F,WITHDRAWAL_IN_CASH,0.7473638275969429,1.257071548006214,0.9464519331666202,0.2809740662638525,5.39,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
TRAIN,192,27,33081.0,111,10177,M,WITHDRAWAL_IN_CASH,0.5578460367684179,1.5925177503475874,0.8452382825392075,0.2455078598250282,7.75,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
TRAIN,193,36,57100.0,436,12541,M,WITHDRAWAL_IN_CASH,0.24785554263784024,0.48534148142212763,0.8294781360158382,0.1881074636351801,0.43,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
